time_s,ecg_mv
16.844,-0.31372
16.848,-0.30678
16.852,-0.29602
16.856,-0.29101
16.86,-0.30961
16.864,-0.30755
16.868,-0.29373
16.872,-0.30361
16.876,-0.32437
16.88,-0.31628
16.884,-0.30148
16.888,-0.29263
16.892,-0.31033
16.896,-0.32044
16.9,-0.31448
16.904,-0.30403
16.908,-0.31282
16.912,-0.333
16.916,-0.32327
16.92,-0.31437
16.924,-0.31457
16.928,-0.33411
16.932,-0.31729
16.936,-0.30326
16.94,-0.31167
16.944,-0.32412
16.948,-0.31472
16.952,-0.30215
16.956,-0.31644
16.96,-0.32347
16.964,-0.31926
16.968,-0.31669
16.972,-0.30706
16.976,-0.31449
16.98,-0.30603
16.984,-0.2877
16.988,-0.30115
16.992,-0.31297
16.996,-0.30669
17.0,-0.31
17.004,-0.30481
17.008,-0.3197
17.012,-0.32508
17.016,-0.30162
17.02,-0.29868
17.024,-0.31456
17.028,-0.31845
17.032,-0.31338
17.036,-0.29657
17.04,-0.2794
17.044,-0.25412
17.048,-0.24052
17.052,-0.22151
17.056,-0.22696
17.06,-0.23394
17.064,-0.21858
17.068,-0.19786
17.072,-0.18699
17.076,-0.19674
17.08,-0.2059
17.084,-0.20559
17.088,-0.21369
17.092,-0.2252
17.096,-0.22902
17.1,-0.21812
17.104,-0.2287
17.108,-0.24297
17.112,-0.22085
17.116,-0.19564
17.12,-0.19899
17.124,-0.23806
17.128,-0.26914
17.132,-0.26584
17.136,-0.28723
17.14,-0.29967
17.144,-0.30663
17.148,-0.31405
17.152,-0.3207
17.156,-0.32561
17.16,-0.34236
17.164,-0.33676
17.168,-0.33278
17.172,-0.33228
17.176,-0.35358
17.18,-0.34909
17.184,-0.33666
17.188,-0.3467
17.192,-0.35391
17.196,-0.35995
17.2,-0.33973
17.204,-0.34487
17.208,-0.35103
17.212,-0.35569
17.216,-0.35388
17.22,-0.38075
17.224,-0.45501
17.228,-0.48088
17.232,-0.51718
17.236,-0.53415
17.24,-0.4553
17.244,-0.28011
17.248,-0.04575
17.252,0.27193
17.256,0.67285
17.26,0.92227
17.264,0.97323
17.268,0.6797
17.272,0.09108
17.276,-0.35726
17.28,-0.4868
17.284,-0.43199
17.288,-0.38239
17.292,-0.37769
17.296,-0.38718
17.3,-0.36246
17.304,-0.34905
17.308,-0.36059
17.312,-0.3761
17.316,-0.36674
17.32,-0.36068
17.324,-0.3729
17.328,-0.38133
17.332,-0.38275
17.336,-0.3793
17.34,-0.38145
17.344,-0.39323
17.348,-0.39403
17.352,-0.38654
17.356,-0.37879
17.36,-0.38847
17.364,-0.39192
17.368,-0.3728
17.372,-0.37507
17.376,-0.38405
17.38,-0.37536
17.384,-0.36396
17.388,-0.36111
17.392,-0.37082
17.396,-0.37995
17.4,-0.35951
17.404,-0.36801
17.408,-0.39628
17.412,-0.39139
17.416,-0.37551
17.42,-0.37491
17.424,-0.37314
17.428,-0.38752
17.432,-0.38396
17.436,-0.36937
17.44,-0.37669
17.444,-0.38559
17.448,-0.38185
17.452,-0.377
17.456,-0.37125
17.46,-0.38073
17.464,-0.37478
17.468,-0.35614
17.472,-0.36466
17.476,-0.37388
17.48,-0.37568
17.484,-0.36835
17.488,-0.36463
17.492,-0.38275
17.496,-0.37925
17.5,-0.37423
17.504,-0.36829
17.508,-0.38345
17.512,-0.3991
17.516,-0.38933
17.52,-0.38811
17.524,-0.39065
17.528,-0.40317
17.532,-0.39437
17.536,-0.38775
17.54,-0.39105
17.544,-0.40165
17.548,-0.38195
17.552,-0.38121
17.556,-0.38231
17.56,-0.39704
17.564,-0.39711
17.568,-0.37219
17.572,-0.37212
17.576,-0.37528
17.58,-0.35542
17.584,-0.33377
17.588,-0.31925
17.592,-0.32391
17.596,-0.32279
17.6,-0.30087
17.604,-0.29
17.608,-0.29086
17.612,-0.29083
17.616,-0.27326
17.62,-0.2601
17.624,-0.27175
17.628,-0.27928
17.632,-0.27261
17.636,-0.26779
17.64,-0.26309
17.644,-0.27914
17.648,-0.28306
17.652,-0.26666
17.656,-0.27249
17.66,-0.28757
17.664,-0.28162
17.668,-0.27779
17.672,-0.2767
17.676,-0.28848
17.68,-0.29626
17.684,-0.28323
17.688,-0.27515
17.692,-0.27848
17.696,-0.28395
17.7,-0.28598
17.704,-0.28219
17.708,-0.30056
17.712,-0.30943
17.716,-0.31055
17.72,-0.29894
17.724,-0.30874
17.728,-0.32473
17.732,-0.30831
17.736,-0.30884
17.74,-0.31121
17.744,-0.32656
17.748,-0.3245
17.752,-0.31857
17.756,-0.3177
17.76,-0.32864
17.764,-0.33313
17.768,-0.32262
17.772,-0.31841
17.776,-0.31761
17.78,-0.31403
17.784,-0.30596
17.788,-0.30157
17.792,-0.32358
17.796,-0.34039
17.8,-0.32651
17.804,-0.32512
17.808,-0.33027
17.812,-0.33763
17.816,-0.33577
17.82,-0.32886
17.824,-0.34384
17.828,-0.34214
17.832,-0.33169
17.836,-0.33504
17.84,-0.33753
17.844,-0.34748
17.848,-0.3376
17.852,-0.3285
17.856,-0.3272
17.86,-0.33988
17.864,-0.33182
17.868,-0.31461
17.872,-0.31083
17.876,-0.32535
17.88,-0.32215
17.884,-0.30712
17.888,-0.30589
17.892,-0.30161
17.896,-0.31501
17.9,-0.28894
17.904,-0.28521
17.908,-0.28554
17.912,-0.27969
17.916,-0.25197
17.92,-0.25042
17.924,-0.249
17.928,-0.25198
17.932,-0.24006
17.936,-0.21693
17.94,-0.22519
17.944,-0.2284
17.948,-0.22968
17.952,-0.21777
17.956,-0.21561
17.96,-0.24398
17.964,-0.24057
17.968,-0.22856
17.972,-0.23781
17.976,-0.25542
17.98,-0.22987
17.984,-0.19605
17.988,-0.2154
17.992,-0.26862
17.996,-0.29238
18.0,-0.29707
18.004,-0.31862
18.008,-0.33202
18.012,-0.34584
18.016,-0.34268
18.02,-0.34188
18.024,-0.33708
18.028,-0.34468
18.032,-0.34666
18.036,-0.34081
18.04,-0.35269
18.044,-0.35548
18.048,-0.35259
18.052,-0.33969
18.056,-0.34345
18.06,-0.35874
18.064,-0.36016
18.068,-0.34963
18.072,-0.34518
18.076,-0.36396
18.08,-0.37501
18.084,-0.37021
18.088,-0.40577
18.092,-0.46769
18.096,-0.50004
18.1,-0.54807
18.104,-0.56973
18.108,-0.46474
18.112,-0.28284
18.116,-0.08574
18.12,0.21628
18.124,0.5802
18.128,0.81965
18.132,0.86342
18.136,0.60232
18.14,0.06292
18.144,-0.35551
18.148,-0.474
18.152,-0.43813
18.156,-0.38052
18.16,-0.38604
18.164,-0.38937
18.168,-0.36291
18.172,-0.36529
18.176,-0.36248
18.18,-0.36961
18.184,-0.36734
18.188,-0.36106
18.192,-0.37727
18.196,-0.37488
18.2,-0.36833
18.204,-0.37432
18.208,-0.38565
18.212,-0.39399
18.216,-0.38283
18.22,-0.37346
18.224,-0.38582
18.228,-0.40352
18.232,-0.38026
18.236,-0.36934
18.24,-0.36693
18.244,-0.3822
18.248,-0.38585
18.252,-0.36254
18.256,-0.38058
18.26,-0.39224
18.264,-0.38273
18.268,-0.3755
18.272,-0.3737
18.276,-0.38583
18.28,-0.3818
18.284,-0.36891
18.288,-0.38183
18.292,-0.38441
18.296,-0.39161
18.3,-0.38091
18.304,-0.38104
18.308,-0.39444
18.312,-0.39614
18.316,-0.37814
18.32,-0.36452
18.324,-0.37178
18.328,-0.37554
18.332,-0.37804
18.336,-0.36388
18.34,-0.36065
18.344,-0.37498
18.348,-0.37434
18.352,-0.3674
18.356,-0.36104
18.36,-0.38563
18.364,-0.38726
18.368,-0.38758
18.372,-0.38806
18.376,-0.39992
18.38,-0.39622
18.384,-0.38195
18.388,-0.38539
18.392,-0.39376
18.396,-0.40743
18.4,-0.39577
18.404,-0.38753
18.408,-0.40776
18.412,-0.40803
18.416,-0.38044
18.42,-0.38882
18.424,-0.38666
18.428,-0.39118
18.432,-0.36863
18.436,-0.35409
18.44,-0.34219
18.444,-0.34328
18.448,-0.32722
18.452,-0.31624
18.456,-0.29973
18.46,-0.31565
18.464,-0.29962
18.468,-0.27207
18.472,-0.27623
18.476,-0.27567
18.48,-0.28421
18.484,-0.27496
18.488,-0.27745
18.492,-0.29646
18.496,-0.30592
18.5,-0.30009
18.504,-0.28575
18.508,-0.29442
18.512,-0.30758
18.516,-0.29776
18.52,-0.29757
18.524,-0.30186
18.528,-0.31235
18.532,-0.30971
18.536,-0.30792
18.54,-0.31217
18.544,-0.31913
18.548,-0.30059
18.552,-0.28571
18.556,-0.29399
18.56,-0.30959
18.564,-0.3117
18.568,-0.31788
18.572,-0.31954
18.576,-0.33642
18.58,-0.32505
18.584,-0.31197
18.588,-0.3207
18.592,-0.33208
18.596,-0.34426
18.6,-0.33115
18.604,-0.32539
18.608,-0.32574
18.612,-0.32669
18.616,-0.32098
18.62,-0.31521
18.624,-0.32723
18.628,-0.33986
18.632,-0.31555
18.636,-0.31594
18.64,-0.32098
18.644,-0.33379
18.648,-0.33792
18.652,-0.32449
18.656,-0.31972
18.66,-0.34248
18.664,-0.33952
18.668,-0.32018
18.672,-0.32974
18.676,-0.34463
18.68,-0.33257
18.684,-0.33665
18.688,-0.31591
18.692,-0.3145
18.696,-0.32095
18.7,-0.32334
18.704,-0.31797
18.708,-0.32377
18.712,-0.33165
18.716,-0.31983
18.72,-0.30727
18.724,-0.30802
18.728,-0.30978
18.732,-0.29197
18.736,-0.27537
18.74,-0.269
18.744,-0.27716
18.748,-0.26302
18.752,-0.2501
18.756,-0.24654
18.76,-0.24875
18.764,-0.2247
18.768,-0.21629
18.772,-0.22153
18.776,-0.23156
18.78,-0.2388
18.784,-0.2391
18.788,-0.22286
18.792,-0.24734
18.796,-0.26238
18.8,-0.24805
18.804,-0.23278
18.808,-0.21547
18.812,-0.24775
18.816,-0.2696
18.82,-0.29379
18.824,-0.31942
18.828,-0.3433
18.832,-0.3504
18.836,-0.35909
18.84,-0.36176
18.844,-0.35679
18.848,-0.36187
18.852,-0.35338
18.856,-0.34455
18.86,-0.36881
18.864,-0.365
18.868,-0.34686
18.872,-0.33935
18.876,-0.34131
18.88,-0.36426
18.884,-0.34858
18.888,-0.34407
18.892,-0.35698
18.896,-0.3724
18.9,-0.36324
18.904,-0.36851
18.908,-0.41401
18.912,-0.45975
18.916,-0.46404
18.92,-0.47395
18.924,-0.53285
18.928,-0.58508
18.932,-0.50864
18.936,-0.34791
18.94,-0.14575
18.944,0.1505
18.948,0.52329
18.952,0.80536
18.956,0.86924
18.96,0.54536
18.964,-0.00874
18.968,-0.37023
18.972,-0.50079
18.976,-0.47901
18.98,-0.43455
18.984,-0.40553
18.988,-0.4127
18.992,-0.41043
18.996,-0.41197
19.0,-0.39838
19.004,-0.39044
19.008,-0.40356
19.012,-0.41193
19.016,-0.3985
19.02,-0.39214
19.024,-0.40067
19.028,-0.39718
19.032,-0.39311
19.036,-0.38314
19.04,-0.40195
19.044,-0.41808
19.048,-0.40803
19.052,-0.39261
19.056,-0.40842
19.06,-0.42212
19.064,-0.42321
19.068,-0.39983
19.072,-0.41903
19.076,-0.41627
19.08,-0.41143
19.084,-0.40268
19.088,-0.40532
19.092,-0.40877
19.096,-0.41351
19.1,-0.3994
19.104,-0.39727
19.108,-0.40307
19.112,-0.4098
19.116,-0.40874
19.12,-0.39995
19.124,-0.4088
19.128,-0.41886
19.132,-0.4083
19.136,-0.39328
19.14,-0.40701
19.144,-0.41931
19.148,-0.40794
19.152,-0.39429
19.156,-0.40421
19.16,-0.41305
19.164,-0.41388
19.168,-0.4114
19.172,-0.40636
19.176,-0.42962
19.18,-0.43522
19.184,-0.42582
19.188,-0.43188
19.192,-0.43564
19.196,-0.44577
19.2,-0.45043
19.204,-0.4546
19.208,-0.47401
19.212,-0.47737
19.216,-0.45748
19.22,-0.44779
19.224,-0.46271
19.228,-0.48161
19.232,-0.45097
19.236,-0.43513
19.24,-0.42553
19.244,-0.43226
19.248,-0.40566
19.252,-0.37068
19.256,-0.36927
19.26,-0.36038
19.264,-0.34884
19.268,-0.33385
19.272,-0.32876
19.276,-0.33431
19.28,-0.33447
19.284,-0.30998
19.288,-0.31284
19.292,-0.31662
19.296,-0.31831
19.3,-0.29749
19.304,-0.29546
19.308,-0.30713
19.312,-0.32865
19.316,-0.31859
19.32,-0.32166
19.324,-0.32572
19.328,-0.3358
19.332,-0.33256
19.336,-0.31198
19.34,-0.32395
19.344,-0.32637
19.348,-0.32024
19.352,-0.30535
19.356,-0.3158
19.36,-0.33003
19.364,-0.32367
19.368,-0.3328
19.372,-0.34045
19.376,-0.34249
19.38,-0.34054
19.384,-0.32747
19.388,-0.32376
19.392,-0.32622
19.396,-0.34257
19.4,-0.3345
19.404,-0.34482
19.408,-0.35502
19.412,-0.35792
19.416,-0.34368
19.42,-0.35034
19.424,-0.35757
19.428,-0.36776
19.432,-0.3583
19.436,-0.35403
19.44,-0.35508
19.444,-0.36697
19.448,-0.36027
19.452,-0.34723
19.456,-0.34565
19.46,-0.35102
19.464,-0.3442
19.468,-0.3316
19.472,-0.33742
19.476,-0.34835
19.48,-0.3465
19.484,-0.34373
19.488,-0.33852
19.492,-0.34858
19.496,-0.35697
19.5,-0.34168
19.504,-0.33949
19.508,-0.34703
19.512,-0.35234
19.516,-0.33658
19.52,-0.32519
19.524,-0.31066
19.528,-0.30337
19.532,-0.29422
19.536,-0.27573
19.54,-0.27007
19.544,-0.27105
19.548,-0.24283
19.552,-0.23495
19.556,-0.23009
19.56,-0.23992
19.564,-0.2439
19.568,-0.24453
19.572,-0.2537
19.576,-0.26105
19.58,-0.26794
19.584,-0.26442
19.588,-0.25982
19.592,-0.24675
19.596,-0.23046
19.6,-0.24759
19.604,-0.26747
19.608,-0.30443
19.612,-0.33779
19.616,-0.33032
19.62,-0.33571
19.624,-0.34799
19.628,-0.35986
19.632,-0.35924
19.636,-0.36533
19.64,-0.36054
19.644,-0.36061
19.648,-0.36192
19.652,-0.35816
19.656,-0.36014
19.66,-0.37763
19.664,-0.36344
19.668,-0.36494
19.672,-0.36437
19.676,-0.38304
19.68,-0.38917
19.684,-0.37822
19.688,-0.36756
19.692,-0.38437
19.696,-0.39633
19.7,-0.42754
19.704,-0.4709
19.708,-0.50552
19.712,-0.58246
19.716,-0.53959
19.72,-0.35559
19.724,-0.14476
19.728,0.1466
19.732,0.55274
19.736,0.85991
19.74,0.92129
19.744,0.6102
19.748,0.03485
19.752,-0.36201
19.756,-0.48874
19.76,-0.46623
19.764,-0.39031
19.768,-0.38434
19.772,-0.38819
19.776,-0.38941
19.78,-0.3933
19.784,-0.38372
19.788,-0.38939
19.792,-0.39334
19.796,-0.39014
19.8,-0.39203
19.804,-0.3807
19.808,-0.3915
19.812,-0.4032
19.816,-0.3966
19.82,-0.3889
19.824,-0.3922
19.828,-0.39592
19.832,-0.38086
19.836,-0.38632
19.84,-0.3857
19.844,-0.38959
19.848,-0.38094
19.852,-0.3644
19.856,-0.36829
19.86,-0.38639
19.864,-0.391
19.868,-0.37904
19.872,-0.37911
19.876,-0.3911
19.88,-0.39133
19.884,-0.37931
19.888,-0.38574
19.892,-0.39683
19.896,-0.38709
19.9,-0.38363
19.904,-0.37492
19.908,-0.39456
19.912,-0.39915
19.916,-0.3785
19.92,-0.37746
19.924,-0.37984
19.928,-0.38898
19.932,-0.38725
19.936,-0.35682
19.94,-0.36016
19.944,-0.38139
19.948,-0.37903
19.952,-0.38053
19.956,-0.38577
19.96,-0.39812
19.964,-0.39691
19.968,-0.38678
19.972,-0.39113
19.976,-0.40971
19.98,-0.409
19.984,-0.40357
19.988,-0.40822
19.992,-0.42563
19.996,-0.42605
20.0,-0.40639
20.004,-0.41067
20.008,-0.40949
20.012,-0.40888
20.016,-0.38676
20.02,-0.37322
20.024,-0.36631
20.028,-0.36225
20.032,-0.34628
20.036,-0.31618
20.04,-0.31364
20.044,-0.31076
20.048,-0.29679
20.052,-0.27517
20.056,-0.28457
20.06,-0.29039
20.064,-0.28259
20.068,-0.26352
20.072,-0.26591
20.076,-0.27613
20.08,-0.2777
20.084,-0.25237
20.088,-0.25216
20.092,-0.25997
20.096,-0.26279
20.1,-0.25632
20.104,-0.2425
20.108,-0.26061
20.112,-0.27285
20.116,-0.25841
20.12,-0.26733
20.124,-0.28678
20.128,-0.28089
20.132,-0.28528
20.136,-0.2719
20.14,-0.27496
20.144,-0.29125
20.148,-0.29102
20.152,-0.27608
20.156,-0.2778
20.16,-0.30161
20.164,-0.30249
20.168,-0.28237
20.172,-0.28854
20.176,-0.29164
20.18,-0.30835
20.184,-0.29556
20.188,-0.29223
20.192,-0.31116
20.196,-0.31054
20.2,-0.31281
20.204,-0.30547
20.208,-0.32036
20.212,-0.31966
20.216,-0.30615
20.22,-0.30726
20.224,-0.31119
20.228,-0.314
20.232,-0.30425
20.236,-0.30078
20.24,-0.30455
20.244,-0.32151
20.248,-0.29968
20.252,-0.29931
20.256,-0.30175
20.26,-0.31105
20.264,-0.31371
20.268,-0.29837
20.272,-0.29845
20.276,-0.31676
20.28,-0.32027
20.284,-0.30934
20.288,-0.29858
20.292,-0.31187
20.296,-0.31887
20.3,-0.30494
20.304,-0.29961
20.308,-0.30067
20.312,-0.29637
20.316,-0.26688
20.32,-0.24166
20.324,-0.24423
20.328,-0.24661
20.332,-0.24323
20.336,-0.23187
20.34,-0.22141
20.344,-0.23717
20.348,-0.22169
20.352,-0.19883
20.356,-0.1989
20.36,-0.21401
20.364,-0.20656
20.368,-0.2041
20.372,-0.21002
20.376,-0.22797
20.38,-0.22633
20.384,-0.21984
20.388,-0.21747
20.392,-0.19886
20.396,-0.18806
20.4,-0.20479
20.404,-0.23515
20.408,-0.27049
20.412,-0.30058
20.416,-0.31611
20.42,-0.32087
20.424,-0.3321
20.428,-0.33784
20.432,-0.34074
20.436,-0.33323
20.44,-0.33389
20.444,-0.34944
20.448,-0.34315
20.452,-0.33474
20.456,-0.33494
20.46,-0.34482
20.464,-0.33677
20.468,-0.32114
20.472,-0.32648
20.476,-0.3385
20.48,-0.35045
20.484,-0.40235
20.488,-0.4519
20.492,-0.50855
20.496,-0.56653
20.5,-0.55795
20.504,-0.3991
20.508,-0.24392
20.512,-0.09234
20.516,0.11944
20.52,0.39053
20.524,0.65083
20.528,0.82512
20.532,0.98981
20.536,1.05685
20.54,0.80272
20.544,0.1885
20.548,-0.31533
20.552,-0.4356
20.556,-0.3795
20.56,-0.35668
20.564,-0.36419
20.568,-0.35251
20.572,-0.35622
20.576,-0.37653
20.58,-0.38876
20.584,-0.37328
20.588,-0.36889
20.592,-0.38312
20.596,-0.39168
20.6,-0.37377
20.604,-0.36518
20.608,-0.38459
20.612,-0.39562
20.616,-0.38231
20.62,-0.37258
20.624,-0.37993
20.628,-0.39595
20.632,-0.37978
20.636,-0.35966
20.64,-0.36202
20.644,-0.36911
20.648,-0.36937
20.652,-0.35801
20.656,-0.35983
20.66,-0.37825
20.664,-0.37692
20.668,-0.36686
20.672,-0.3675
20.676,-0.38382
20.68,-0.38526
20.684,-0.37418
20.688,-0.3638
20.692,-0.37636
20.696,-0.38653
20.7,-0.37488
20.704,-0.3556
20.708,-0.36692
20.712,-0.37495
20.716,-0.36732
20.72,-0.35978
20.724,-0.36208
20.728,-0.38141
20.732,-0.38511
20.736,-0.36191
20.74,-0.36905
20.744,-0.37884
20.748,-0.37053
20.752,-0.3688
20.756,-0.36569
20.76,-0.39307
20.764,-0.38214
20.768,-0.36915
20.772,-0.37196
20.776,-0.38982
20.78,-0.37854
20.784,-0.36969
20.788,-0.36937
20.792,-0.37349
20.796,-0.38403
20.8,-0.38095
20.804,-0.36983
20.808,-0.37109
20.812,-0.37795
20.816,-0.35332
20.82,-0.33311
20.824,-0.33098
20.828,-0.32479
20.832,-0.29675
20.836,-0.29671
20.84,-0.29835
20.844,-0.30558
20.848,-0.28846
20.852,-0.2838
20.856,-0.2715
20.86,-0.27396
20.864,-0.273
20.868,-0.25799
20.872,-0.26259
20.876,-0.27057
20.88,-0.28914
20.884,-0.26854
20.888,-0.26252
20.892,-0.28381
20.896,-0.28725
20.9,-0.28024
20.904,-0.26684
20.908,-0.27674
20.912,-0.29969
20.916,-0.28663
20.92,-0.27998
20.924,-0.28716
20.928,-0.2975
20.932,-0.27848
20.936,-0.27266
20.94,-0.28568
20.944,-0.29995
20.948,-0.31303
20.952,-0.30701
20.956,-0.31147
20.96,-0.33794
20.964,-0.32199
20.968,-0.3143
20.972,-0.31809
20.976,-0.33081
20.98,-0.33069
20.984,-0.32443
20.988,-0.30978
20.992,-0.32482
20.996,-0.33338
21.0,-0.31617
21.004,-0.31008
21.008,-0.32859
21.012,-0.33906
21.016,-0.33557
21.02,-0.31125
21.024,-0.32556
21.028,-0.34074
21.032,-0.32625
21.036,-0.32026
21.04,-0.33042
21.044,-0.3333
21.048,-0.32252
21.052,-0.31589
21.056,-0.31891
21.06,-0.31392
21.064,-0.3094
21.068,-0.30856
21.072,-0.30037
21.076,-0.31208
21.08,-0.30085
21.084,-0.28767
21.088,-0.28162
21.092,-0.27265
21.096,-0.27524
21.1,-0.25286
21.104,-0.24232
21.108,-0.24153
21.112,-0.24616
21.116,-0.22889
21.12,-0.19893
21.124,-0.1919
21.128,-0.19358
21.132,-0.19749
21.136,-0.19888
21.14,-0.21354
21.144,-0.21694
21.148,-0.21249
21.152,-0.20156
21.156,-0.21265
21.16,-0.21672
21.164,-0.22227
21.168,-0.23114
21.172,-0.22425
21.176,-0.21306
21.18,-0.20053
21.184,-0.23657
21.188,-0.2569
21.192,-0.2854
21.196,-0.30945
21.2,-0.32728
21.204,-0.32873
21.208,-0.34133
21.212,-0.34028
21.216,-0.32175
21.22,-0.32025
21.224,-0.33146
21.228,-0.33599
21.232,-0.33246
21.236,-0.32901
21.24,-0.34103
21.244,-0.35536
21.248,-0.34803
21.252,-0.34245
21.256,-0.34867
21.26,-0.37832
21.264,-0.4044
21.268,-0.45138
21.272,-0.47895
21.276,-0.53589
21.28,-0.58358
21.284,-0.49662
21.288,-0.29728
21.292,-0.07808
21.296,0.25915
21.3,0.66293
21.304,0.8683
21.308,0.78741
21.312,0.33584
21.316,-0.17865
21.32,-0.44307
21.324,-0.48774
21.328,-0.42828
21.332,-0.39433
21.336,-0.4005
21.34,-0.398
21.344,-0.39159
21.348,-0.37135
21.352,-0.36789
21.356,-0.38617
21.36,-0.40188
21.364,-0.39284
21.368,-0.38715
21.372,-0.38132
21.376,-0.39857
21.38,-0.38659
21.384,-0.37636
21.388,-0.38048
21.392,-0.39811
21.396,-0.40222
21.4,-0.39694
21.404,-0.38742
21.408,-0.38923
21.412,-0.39307
21.416,-0.39816
21.42,-0.38953
21.424,-0.38673
21.428,-0.39925
21.432,-0.38354
21.436,-0.38048
21.44,-0.38339
21.444,-0.3815
21.448,-0.37275
21.452,-0.37233
21.456,-0.36905
21.46,-0.38259
21.464,-0.38267
21.468,-0.37918
21.472,-0.38376
21.476,-0.40211
21.48,-0.40143
21.484,-0.38409
21.488,-0.37584
21.492,-0.39529
21.496,-0.40632
21.5,-0.3967
21.504,-0.38395
21.508,-0.38506
21.512,-0.38934
21.516,-0.37112
21.52,-0.38422
21.524,-0.37767
21.528,-0.38464
21.532,-0.37974
21.536,-0.37965
21.54,-0.40377
21.544,-0.41056
21.548,-0.41415
21.552,-0.40552
21.556,-0.40726
21.56,-0.41428
21.564,-0.4142
21.568,-0.41641
21.572,-0.41307
21.576,-0.43512
21.58,-0.43524
21.584,-0.41848
21.588,-0.40577
21.592,-0.40766
21.596,-0.39633
21.6,-0.37063
21.604,-0.34874
21.608,-0.35222
21.612,-0.34797
21.616,-0.32923
21.62,-0.3063
21.624,-0.31924
21.628,-0.32486
21.632,-0.31306
21.636,-0.31292
21.64,-0.30571
21.644,-0.31354
21.648,-0.31746
21.652,-0.30582
21.656,-0.30429
21.66,-0.30839
21.664,-0.29738
21.668,-0.29291
21.672,-0.28406
21.676,-0.29247
21.68,-0.30731
21.684,-0.29241
21.688,-0.29255
21.692,-0.29771
21.696,-0.3054
21.7,-0.3013
21.704,-0.29824
21.708,-0.31562
21.712,-0.32225
21.716,-0.3239
21.72,-0.31295
21.724,-0.31653
21.728,-0.32152
21.732,-0.31584
21.736,-0.31455
21.74,-0.31142
21.744,-0.31351
21.748,-0.31606
21.752,-0.30851
21.756,-0.309
21.76,-0.32163
21.764,-0.32985
21.768,-0.32846
21.772,-0.32294
21.776,-0.33845
21.78,-0.35128
21.784,-0.32821
21.788,-0.32708
21.792,-0.3516
21.796,-0.35658
21.8,-0.33851
21.804,-0.32968
21.808,-0.33122
21.812,-0.35113
21.816,-0.34274
21.82,-0.32357
21.824,-0.32382
21.828,-0.34031
21.832,-0.34444
21.836,-0.3439
21.84,-0.33522
21.844,-0.33422
21.848,-0.33446
21.852,-0.31951
21.856,-0.33612
21.86,-0.35179
21.864,-0.33478
21.868,-0.31461
21.872,-0.30427
21.876,-0.29546
21.88,-0.28259
21.884,-0.26243
21.888,-0.26108
21.892,-0.25194
21.896,-0.24995
21.9,-0.22934
21.904,-0.21666
21.908,-0.23076
21.912,-0.24955
21.916,-0.25069
21.92,-0.23262
21.924,-0.23854
21.928,-0.24168
21.932,-0.23282
21.936,-0.23479
21.94,-0.25627
21.944,-0.27085
21.948,-0.26486
21.952,-0.23713
21.956,-0.22485
21.96,-0.25814
21.964,-0.28663
21.968,-0.29838
21.972,-0.32081
21.976,-0.36008
21.98,-0.36295
21.984,-0.36128
21.988,-0.35428
21.992,-0.36059
21.996,-0.3663
22.0,-0.35479
22.004,-0.34683
22.008,-0.37016
22.012,-0.38123
22.016,-0.35534
22.02,-0.34654
22.024,-0.35313
22.028,-0.3715
22.032,-0.36441
22.036,-0.34925
22.04,-0.36061
22.044,-0.3808
22.048,-0.39442
22.052,-0.42267
22.056,-0.45331
22.06,-0.49346
22.064,-0.55609
22.068,-0.54209
22.072,-0.42605
22.076,-0.2418
22.08,0.03672
22.084,0.42238
22.088,0.77665
22.092,0.92165
22.096,0.69137
22.1,0.16032
22.104,-0.29051
22.108,-0.48556
22.112,-0.5038
22.116,-0.43377
22.12,-0.40888
22.124,-0.41374
22.128,-0.41088
22.132,-0.40033
22.136,-0.39342
22.14,-0.40016
22.144,-0.40794
22.148,-0.40293
22.152,-0.39858
22.156,-0.40015
22.16,-0.41696
22.164,-0.41697
22.168,-0.40963
22.172,-0.40878
22.176,-0.43696
22.18,-0.44592
22.184,-0.42186
22.188,-0.4168
22.192,-0.42234
22.196,-0.42261
22.2,-0.42159
22.204,-0.41066
22.208,-0.43111
22.212,-0.44102
22.216,-0.42043
22.22,-0.41259
22.224,-0.40976
22.228,-0.41994
22.232,-0.4344
22.236,-0.42619
22.24,-0.4191
22.244,-0.42385
22.248,-0.42556
22.252,-0.42189
22.256,-0.42387
22.26,-0.42599
22.264,-0.41927
22.268,-0.41511
22.272,-0.41447
22.276,-0.42442
22.28,-0.42748
22.284,-0.41782
22.288,-0.41695
22.292,-0.42373
22.296,-0.42524
22.3,-0.41789
22.304,-0.40713
22.308,-0.41887
22.312,-0.44096
22.316,-0.42479
22.32,-0.41716
22.324,-0.43777
22.328,-0.44905
22.332,-0.44855
22.336,-0.44279
22.34,-0.45264
22.344,-0.4759
22.348,-0.48697
22.352,-0.47568
22.356,-0.48056
22.36,-0.48824
22.364,-0.48613
22.368,-0.46465
22.372,-0.45943
22.376,-0.46616
22.38,-0.46058
22.384,-0.44447
22.388,-0.43158
22.392,-0.42783
22.396,-0.41727
22.4,-0.39422
22.404,-0.37854
22.408,-0.37574
22.412,-0.37035
22.416,-0.34907
22.42,-0.33163
22.424,-0.33914
22.428,-0.34109
22.432,-0.33213
22.436,-0.32429
22.44,-0.32371
22.444,-0.33406
22.448,-0.32466
22.452,-0.31182
22.456,-0.30904
